suurus_m2;hind_m2_eur;muugi_hind_eur
18;3657,46;69387
18;3352,39;59594
18;3316,17;58423
18;3382,08;59185
19;3550,4;67193
18;3361,21;53152
18;3517,38;64548
18;3485,47;63850
18;3537,73;72582
18;3385,9;57812
18;3354,49;56008
18;3419,77;54553
18;3371,03;56574
18;3403,45;60973
18;3423;59320
19;3506,93;63711
20;2977,93;51781
18;3707,16;65700
18;3626,96;65363
18;3629,64;59014
22;3513,91;72319
18;3433,35;60973
20;3443,5;64657
18;2922,68;45252
30;2852,76;84592
18;3513,81;70510
20;3286,79;67589
18;3394,35;56513
19;3416,68;69174
18;3190,39;60640
18;3380,8;59524
25;3347,43;75474
18;3870,15;69549
18;3268,72;60921
18;3314,88;58032
44;3317,04;145999
20;3410,06;64928
18;3282,5;59159
44;3263,85;146937
22;3644,27;75958
18;3269,17;61806
19;3335,45;56075
32;3404,27;104377
19;3182,6;61769
20;2989,98;59423
18;3100,22;54570
19;3535,78;67779
248;2283,53;560112
18;3447,1;56875
18;3124,34;58442
18;3445,72;70488
18;3444,58;58567
18;3137,97;55034
23;3224,21;71178
21;3448,09;63895
18;3403,86;68868
20;3188,4;61291
19;3193,85;55729
25;3966,18;96853
18;3478,07;70651
25;3306,48;81554
18;3392,63;61681
18;3277,14;55438
18;3390,65;64898
18;3526,92;65762
18;3304,81;61190
22;3528,99;79578
18;3164,08;56315
20;3533,37;75117
19;3799,99;79524
18;3405,66;61265
18;3240,91;54566
18;3245,35;65130
21;3342,42;66845
18;3624,75;63736
18;3403,81;55302
18;3103,37;51549
18;3338,99;60637
18;3011,25;49051
18;3583,75;61693
30;3140,53;88738
18;3624,7;64639
18;3177,12;59730
20;3660,43;77651
20;3312,35;73396
21;3095,04;67682
27;3055,14;85002
18;3545,82;60856
18;3396,77;58989
18;3300,74;57961
18;3221,65;53815
20;3169,99;68268
18;3086,99;44364
25;3406,71;80122
19;3501,3;74537
19;3627,11;64645
18;3642,69;61777
18;3515,11;67334
22;3424,87;75825
18;3386,2;62269
19;3525,24;65172
18;3071,46;54487
126;3030;381409
18;3515,92;64407
18;3347,59;58495
18;3438,89;60953
18;3215,37;59530
18;3547,79;68041
18;3418,4;59042
18;3281,67;58824
26;3373,17;88976
30;3506,78;101054
18;3642,78;62312
18;3544,68;69469
18;3523,16;63623
19;3579,07;71751
18;3305,73;62465
18;3239,61;62080
18;3524,18;66602
18;3374,23;62906
18;3598,27;63626
18;3071,89;49734
18;3389,37;54908
21;2987,23;59681
18;3526,87;59287
18;3109,71;55683
29;3237,68;91770
18;3466,25;56011
18;3301,81;60314
18;3442,26;65065
18;3180,78;58251
19;3566,02;59103
18;3687,5;64127
19;3327,27;60406
23;3267,09;77131
18;3312,44;63461
19;3186,47;55205
20;3400,04;69522
66;3410,97;227499
18;3623,74;66057
18;3673,42;73067
20;3473,23;65527
18;3589,27;62186
18;3469,31;62129
24;3516,97;84718
18;3163,42;58116
19;3318,7;63137
18;3186,48;57071
18;3383,33;63997
18;3192,26;49511
18;3522,89;70261
18;3070,17;53438
18;3356,73;72860
18;3265,5;57891
19;3531,19;68127
22;3354,59;80006
19;3386,67;60751
18;3567,55;62798
18;3383,66;55033
18;3337,84;71002
18;3840,23;67623
18;3452,11;58567
28;3422,66;96900
19;3265,32;65694
18;3052,79;58891
19;3532,84;63805
61;3331,92;198339
19;3387,43;68086
18;3364,97;60790
18;3625,56;64846
18;3559,29;59164
23;3374,15;74815
27;3151,9;85128
18;3365,29;51193
19;3438,42;74224
18;3421,55;60966
18;3188,85;59883
26;3473,02;88267
18;3474,29;64189
18;3252,1;58749
18;3589,41;60945
18;3323,62;54136
21;3485,97;73493
18;3272,56;53479
18;3362,85;49672
18;3189,29;51581
18;3667,8;69536
18;3376,56;52125
18;3260,41;64900
19;3293,33;68541
18;3406,77;60192
18;3681,44;67040
19;3160,03;63168
19;3371,24;72324
18;3592,18;66734
19;3327,69;59556
18;3775,91;64753
25;3427,93;89164
18;3203,25;59997
18;3322,37;59599
18;3608,96;74167
18;3031,44;51153
18;3503,19;58720
18;3429,2;66077
21;3402,63;77351
18;3429,42;59290
18;3544,39;66057
18;3459,05;59176
20;3685,62;77664
24;3150,87;88221
18;3087,19;55010
19;3404,33;66181
20;3592,64;67702
18;3728,65;70851
18;3378,28;56759
18;3457,2;65494
18;3712,74;65523
18;3438,56;59064
18;3382,19;56498
19;3250,47;58532
18;3322,81;59158
18;3229,58;59866
20;3574,07;68013
19;3139,67;56347
18;3858,82;63442
18;3368,07;66565
18;3549,18;67445
18;3791,78;67796
18;3473,13;61644
19;3487,73;71280
18;3613,65;65071
19;3384,09;65271
18;3237,75;63649
19;3481,35;66842
18;3084,61;51220
19;3708,08;65921
21;3104,16;65982
18;3802,75;61344
25;3628,19;93969
18;3381,87;59796
18;3682,4;65525
19;3215,37;64274
18;3248,56;58089
18;3195,48;56890
18;3164,03;58036
18;3490,79;58111
18;3097,94;53247
18;3520,98;62798
18;3610,43;61023
18;3415,44;72949
18;3312,28;63201
18;3630,48;75790
20;3190,01;62903
19;3779,85;71266
29;3090,93;89586
19;3315,46;64715
18;3146,24;56855
25;3272,27;83938
19;3521,13;69712
18;3576,13;66807
18;3532,81;59383
18;3233,22;58627
18;3824;61361
20;3313,77;76445
18;3036,49;60105
18;3660,1;64699
21;3450,45;74415
18;3362,88;51638
18;3296,52;57462
18;3486,94;58578
18;3327,78;53032
20;3387,56;66931
22;3148,42;67610
18;3592,02;62180
19;3333,73;65827
19;3399,88;60661
18;3577,1;54421
18;3397,22;51715
25;3080,19;75825
20;3279,35;68501
39;3443,59;135587
20;3350,14;62633
18;3511,07;67098
18;3562,02;68126
18;3447,19;57452
18;3449,57;55552
18;3193,21;52807
18;3439,32;60061
18;3436,3;59290
29;3426,49;95867
20;3079,19;65054
18;3408,16;63416
18;3425,59;67915
25;3449,16;84612
21;3381,08;73598
20;3422,34;74222
18;3476,86;63306
22;3371,51;73078
18;3439,66;66178
21;3813,22;76350
25;3175,38;75402
26;2936,61;72760
19;3490,83;69605
18;3533,27;69732
18;3026,66;48058
18;3682,88;63604
19;3508,09;74329
18;3253,68;60164
18;3290,85;58169
24;3755,32;93262
18;3391,15;65709
18;3066,12;53835
21;3358,68;72131
24;3748,01;90052
19;3457,29;67362
18;3262,61;54136
18;3385,97;61014
18;3347,79;53907
18;3289,68;55034
18;3192,34;50483
18;3679,53;74213
18;3586,61;60092
20;3367,64;63999
18;3149,26;58783
18;3256,89;53581
18;3241,35;66049
18;3197,61;54121
19;3387,26;61848
34;3248,3;107803
25;3524,92;81936
32;3079,01;98480
19;3571;66316
19;3229,38;54497
18;3429,18;58727
18;3580,47;69424
26;3321,65;92098
20;3493,91;66971
20;3447,05;67291
20;3044,56;57543
18;3236,91;54054
18;3502,56;57329
18;3392,1;63794
20;3455,99;71698
18;3533,9;67503
19;3359,34;58748
18;3452,95;64443
18;3793,2;66474
34;3078,31;100402
18;3022,9;58494
19;3566,56;61394
30;3318,28;99160
19;3280,71;62458
18;3439,08;59241
20;3539,61;77104
18;3316,58;59989
18;3663,99;68475
19;3649,81;73667
18;3358,64;57255
18;3237,52;52684
19;3300,56;63522
18;3749,5;63262
19;3604,91;71556
20;3697,78;77114
18;3090,05;56764
18;3655,62;70999
18;3548,21;56824
18;3378,86;55416
19;3367,73;65668
19;3696,48;72399
21;3373,18;73971
18;3490,48;64653
18;3221,69;58529
20;3449,69;68643
18;3211,64;56588
68;2891,42;192344
18;3173,66;63129
18;3793,93;72427
18;3583,65;68543
18;3350,48;60529
18;3621,51;69078
18;3421,57;64931
18;3796,18;64478
18;3436,59;55113
40;3216,96;134373
19;3491,38;64014
18;3277,22;56074
89;3261,42;289221
18;3380,62;68509
18;3241,66;59098
19;3566,82;67966
18;3668,01;72811
18;3354,33;58731
28;3132,75;85044
18;3361,76;61796
19;3673,73;74058
69;2810,32;197287
18;3319,86;60884
18;3432,17;64998
19;3427,33;71057
18;3261,96;60614
18;2990,66;54681
18;3282,72;56557
18;3268,98;56189
18;3354,81;65061
20;3443,75;70085
18;3776,09;65872
22;3149,09;72672
18;3603,21;58375
18;3533,14;61086
18;3328,84;55762
18;3461,06;57028
18;3281,51;56266
19;3599,82;66959
18;3491,81;67806
18;3504,27;59635
18;3504,46;66052
20;3499,48;69185
19;3362,44;57849
18;3172,51;56218
18;3716,48;60354
18;3310,2;58662
18;3667,05;67196
18;3358,92;59742
18;3328,4;53920
18;3631,97;62956
18;3623,7;61873
20;3375,01;67155
18;3248,46;54806
18;3354,58;58370
18;3049,09;55808
18;3089;55647
18;3579,33;64922
19;3679,19;76983
20;3476,35;60420
18;3219,72;60900
21;3133,82;58573
18;3621,75;65526
18;3444,14;64582
18;3552,23;59797
18;3516,26;65788
22;3633,61;83169
19;3320,92;73723
18;3162,65;61682
19;3467,93;70694
18;3260,5;49053
18;3624,98;63387
20;3366,7;58881
20;3522,45;66807
18;2943,76;53700
18;3491,29;62112
19;3364,74;67930
18;3625,22;74549
18;3429,15;63561
19;3631,44;66697
19;3519,48;68585
18;3420,12;55308
22;3249,21;72429
20;3324,06;65026
18;3397,09;58756
20;3393,77;63677
19;3532,59;65479
18;3162,11;58893
25;3598,8;95871
18;3497,06;53293
18;3517,71;57916
19;3255,28;63487
25;3535,05;86822
27;3301,98;92305
18;3790,01;68963
18;3370,53;71125
18;2940,98;48026
18;3402,24;52813
18;3233,67;55232
18;3722,33;66985
20;3322,66;67604
148;2882,66;420328
18;3838,14;71238
33;3414,66;118843
20;3350,9;69585
19;3790,46;63249
20;3097,9;60482
18;3467,76;66696
18;3430,78;68354
18;3384,31;56121
25;3152,27;74315
18;3218,1;64197
18;3166,9;55304
20;3265,57;72164
18;3520,43;62541
18;3230,57;60636
18;3456,72;64023
201;2380,64;481025
18;3345,47;53384
18;3322,97;67539
18;3595,35;62089
47;3039,56;141581
30;3616,77;109466
18;3777,74;65527
26;3453,65;89963
18;3563,45;57778
18;3545,57;57959
18;3657,3;64491
18;3441,91;58861
19;3360,22;58358
25;3234,12;83504
18;3681,42;72798
18;3392,88;56405
18;3486,05;59894
18;3374,67;49638
18;3208,45;61549
19;3287,97;58838
59;3109,56;180125
19;3597,43;71475
18;3475,56;52790
18;3216,42;59545
20;3573,86;72207
18;3390,41;59528
18;3586,73;64115
21;3604,71;77824
19;3563,74;70672
18;3374,26;59573
20;3472,6;71672
61;3208,2;200309
18;3399,98;58842
18;3332,5;58482
18;3246,41;61232
18;3457,18;61789
18;3618,97;68105
19;3385,63;61038
18;3612,11;62834
18;3105,68;55044
18;3266,65;57618
18;3253,87;58721
18;3269,23;53677
18;3215,3;56408
18;3434,64;69897
20;3472,85;71292
18;3439,33;63464
18;3524,67;64565
19;3411,81;67126
27;3151,6;84437
18;3538,45;66730
18;3461,64;66333
18;3791,69;73912
18;3388,09;58796
18;3368,4;61274
18;3425,68;70345
18;3652,46;69063
20;3270,37;66916
18;3592,07;65346
19;3588,61;80014
19;3487,55;79816
18;3547,36;57766
18;3301,58;56056
20;3751,72;71829
18;3222,72;54411
21;3276,5;66017
21;3419,72;66607
18;3464,53;57610
20;3348,94;67907
19;3433,15;65800
18;3492,97;60043
19;3127,5;59826
29;3181,46;89548
26;3151,81;78364
18;3723,95;67297
18;3262,45;61225
18;3080;60143
18;3481,56;65302
62;3152,23;195639
34;3516,18;123429
18;3118,44;51089
22;3530,68;77247
18;3328,69;52430
18;3933,04;68323
18;3332,8;57801
19;3225,22;60666
18;3257,1;57788
18;3501,85;53915
21;3342,93;64784
18;3071,29;57063
26;3548,68;94631
22;3328,23;77301
18;3733,27;69066
18;3467,27;62349
20;3763,5;68012
18;3417,83;62867
18;3425,63;68197
18;3594,87;64212
23;3180,47;75953
18;4014,45;72157
18;3718,6;60864
18;3402,92;65640
18;3451,74;59907
18;3653,47;62336
22;3336,74;72416
19;3176,92;51916
19;3409,25;69700
19;3156,13;57875
27;3451,86;90525
18;3272,67;65618
18;3447,39;60669
18;3529,92;66923
19;3308,37;64678
18;3363,36;60938
22;3284,59;71433
31;2979,87;88300
18;3569,74;63871
18;3271,08;60222
22;3182,74;75789
28;3120,65;89903
18;3526,19;58743
18;3329,04;51896
18;3404,82;62941
18;3298,21;61005
19;3502,81;67166
18;3426,05;54773
18;3166,8;66722
18;3488,41;61333
25;3135,37;75179
18;3278,55;63398
18;3254,26;56817
18;3245,85;55671
18;3195,93;60581
18;3461,67;63426
19;3498,04;65509
18;3382,32;61948
18;3275,17;62000
18;3331,08;63075
19;3564,54;72150
18;3499,06;56208
20;3376,66;68277
22;3378,04;69144
20;3437,2;72104
18;3414,71;70461
19;3239,81;62748
18;3624,85;61535
18;3311,93;53158
18;3518,45;68669
20;3397,51;69623
18;3294,44;58252
18;3672,19;59006
18;3409,85;59698
18;3618,89;59198
18;3076,99;66627
23;3339,12;79754
18;3377,89;64858
18;3529,08;55463
18;3451,84;65319
20;3435,05;73703
18;3295,79;53333
21;3492;71948
18;3355,39;60919
18;3253,95;58083
18;3267,07;52115
18;3695,78;62385
18;3448,04;67979
20;3776,84;77130
18;3500,92;62463
18;3175,4;57955
18;3169,21;58578
26;3161,79;75722
25;3587,15;81034
18;3279,57;64097
18;3445,32;61997
18;3616,29;68096
19;3455,46;64874
18;3642,66;58235
18;3694,36;69443
20;3885,18;79952
19;3699,41;60628
21;3591,57;80244
21;3578,46;72427
18;3386,77;56062
18;3737,83;66305
19;3560,25;64990
19;3504,87;67730
18;3375,51;62240
18;3445,51;65230
19;3455,57;66292
18;3468;62756
18;3438,73;59105
18;3664,49;58088
18;3593,38;65124
18;3421,81;56564
35;3240,01;115049
20;3458,19;71006
18;3533,93;63724
19;3669,7;69211
18;3304,91;65723
19;3128,57;61827
18;3278,33;58982
18;3742,45;63372
18;3498,22;59316
29;3644,79;103956
18;3555,59;58108
18;3309,34;51122
18;3109,46;53127
18;3337,98;53877
18;3313,03;47248
18;3448,69;58305
18;3431,62;64942
18;3474,19;65825
20;3925,6;74030
21;3284,72;68307
18;3281,86;52961
19;3320,25;61156
18;3433,35;60576
18;3469,28;60855
18;3283,58;51076
18;3375,39;66267
19;3068,44;52578
18;3789,46;64855
25;3455,55;80518
18;3549,73;54855
32;3698,51;121158
18;3184,19;56082
21;3380,53;76751
19;3655,17;66723
18;3226,8;58465
19;3364,17;62625
21;3421,54;69761
18;3213,95;55099
18;3577,78;69082
18;3456,43;62132
26;3214,79;83346
18;3534,58;74053
18;3534,7;60102
18;3483,69;64603
18;3385,37;55514
18;3295,03;62748
18;3684,49;69590
19;3773,69;75513
22;3303,99;74852
18;3864,35;66512
18;3346,61;57610
20;3635,65;75305
23;3639,35;85340
18;3052,67;46656
21;3710,61;82960
18;3480,01;57802
19;3321,66;57802
18;3513,13;64476
18;3524,52;66883
24;3589,17;88512
18;3518,33;70946
18;3543,33;68597
22;3356,4;79795
18;3276,15;58637
18;3566,4;67458
18;3184,42;57340
18;3285,64;60824
19;3559,06;65647
25;3468,63;85976
19;3170,65;61042
18;3471,23;54703
22;3601,45;79594
18;3795,63;64623
34;3676,36;115919
25;3090,57;71804
18;3267,81;61580
21;3517,85;69018
18;3476,98;63235
18;3527,69;64261
19;3243,09;68637
18;3557,73;71273
18;3555,95;72211
18;3199,81;61209
18;3353,89;59141
18;3449,65;67728
18;3441,5;64269
19;3455,53;70956
18;3454,05;59279
18;3593,1;57028
18;3445,08;62319
18;3441,97;63558
18;3160,37;49935
42;3235,47;140252
18;3352,56;55913
23;3318,94;73577
18;3222,66;60681
25;3369,19;85829
18;3438,82;67175
20;3532,63;71765
19;3366,99;64612
23;3585,11;77479
22;3381,2;78646
18;3691,5;64298
23;3042,59;72834
18;3446;65292
19;2954,8;62102
18;3520,53;51838
21;3287,93;63074
20;3457,86;56522
18;3405,59;64625
18;3432,74;57601
18;3354,28;56833
18;3484,15;62959
30;3547,26;99847
18;3131;61328
18;3333,17;61219
18;3109,16;56042
18;3560,01;65152
18;3554,47;58780
18;3289,32;56407
18;3504,38;63290
19;3493,39;62162
20;3056,64;70060
18;3162,06;56460
18;3405,21;59841
20;3363,73;72753
18;3366,26;58974
19;3395,51;61765
19;3534,64;60204
27;3319,05;90799
19;3282,59;74403
18;3616,01;70633
18;3474,1;66376
18;3346,66;58551
20;3429,37;70498
19;3326,79;61716
20;3386,42;67802
19;3576,54;60508
18;3458,49;66031
18;3312,35;62226
19;3381,11;61064
18;3475,33;63618
18;3590,72;61503
19;3525,35;68077
18;3884,2;70804
20;3364,09;70712
18;3368,48;61157
19;3528,19;68944
18;3371,22;62612
18;3300,31;50631
18;3520,89;59410
19;3428,05;69284
18;3522,51;65383
18;3347,99;65733
24;3776,21;87897
18;3480,74;69474
18;3612,04;66663
20;3777,61;74326
27;3495,57;93764
18;3125,14;54319
19;3210,97;61896
20;3360,51;72884
19;3573,53;78292
18;3601,87;70828
18;3489,13;60255
18;3337,81;57705
22;3429,44;78476
21;3514,25;77350
18;3400,47;69254
18;3450,67;65732
18;3541,51;59772
18;3187,59;65690
18;3626,13;61563
18;3336,57;65221
18;3369,06;58504
18;3559,56;66554
18;3662,49;63813
21;3473,88;72218
18;3331,96;59966
19;3422,7;67130
18;3202,56;55574
18;3399,46;62662
18;3226,89;59788
18;3370,84;63850
18;3522,35;57495
19;3572,24;66430
19;3232,68;59437
18;3607,76;74657
18;3524,43;66263
18;3284,72;62183
19;3419,83;62669
20;3170,24;70369
18;3463,22;67375
18;3456,89;60120
18;3151,67;57065
18;3472,45;66517
18;3387,06;52577
18;3489,61;61504
19;3723,5;67226
18;3303,13;59041
18;3345,81;57038
18;3499,13;62550
18;3295,87;66771
18;3222,18;57841
18;3216,82;55954
18;3381,08;64693
63;3181,15;193871
18;3331,34;53776
18;3425,59;66712
19;3513,64;70657
20;3039,64;63153
22;3375,36;75290
18;3489,62;64131
18;3601,89;56260
18;3472,08;71865
18;2960,07;47429
18;3080,65;53533
18;3543,99;64822
20;3061,58;57451
18;3400,16;69808
18;3847,25;73080
18;3215,4;61187
19;3503,56;71141
18;3348,24;58544
35;3040,78;111027
18;3392,66;56926
18;3720,39;68433
18;3586,04;60125
18;3022,53;57512
18;3316,09;54885
18;3754,97;57164
18;3432,98;55805
18;3250,75;65499
18;3380,44;67529
19;3500,86;60404
18;3477,03;64263
18;3330,46;55461
19;3501,99;70355
23;3201,53;75253
18;3583,28;69777
18;3395,98;61194
18;3245,66;56863
18;3429,71;70104
19;3174,7;61607
18;3263,68;53283
18;3479,22;67267
99;3260,28;319142
18;3344,72;59981
18;3219,97;59777
18;3439,1;64648
18;3054,72;50513
30;3401,74;112255
18;3437,49;50321
18;3433,34;62161
18;3076,06;56180
18;3685,24;58419
18;3420,63;62582
18;3439,77;60027
28;3282,5;81738
25;3326,73;85498
18;3192,85;56966
19;3145,38;57030
18;3265,24;56271
18;3328,14;60506
19;3303,55;64244
18;3166,47;56531
18;3377,12;58180
18;3688,38;68969
18;3328,08;60220
18;3418,67;60050
20;3582,4;79305
29;3408,28;94776
20;3379,19;67898
18;3504,59;62275
18;3367,5;64934
22;3441,04;72634
18;3028,16;53659
19;3430,38;66208
18;3362,68;63572
19;3515,28;70816
19;3175,53;56939
31;3454,17;105244
18;3301,04;62790
18;3391,9;55855
18;3532,57;61471
18;3471,1;54242
18;3434,09;62681
20;3395,65;76699
18;3814,98;72506
18;3384,67;56150
19;3319,39;69777
18;3458,32;60498
18;3356,61;59360
18;3331,85;61282
18;3562,62;68719
27;3277,66;86489
19;3138,61;61051
58;3310,47;190354
29;3183,48;85819
34;3105,54;106378
18;3564,35;69814
23;3296,1;76719
18;3639,01;65772
18;3385,6;58320
19;3357;54861
18;3223,04;60093
20;3258,37;65114
18;3353,93;66156
18;3269,69;57521
18;3433,35;48380
19;3396,84;73342
18;3617,85;65602
22;3475,27;69894
18;3611,08;60470
18;3525,56;59895
18;3257,55;50183
18;3377,51;67064
18;3651,29;59859
19;3273,08;57940
19;3389,68;76247
18;3290,62;57746
18;3801,36;70577
18;3382,65;61694
18;3289,86;57902
18;3308,09;46200
18;3023,02;47500
18;3479,36;67075
18;3282,52;48805
19;3253,03;65713
18;3095,12;48164
18;3534,72;71824
18;3672,74;71905
27;3226,5;88327
18;3320,27;67448
18;3645,19;61320
23;3426,94;79020
20;3256,01;69412
18;3459,52;61281
20;3566,86;71001
18;3502,6;75710
18;3394,09;58336
19;3329,82;64972
25;3428,83;82242
18;3372,24;56125
20;3459,16;68255
22;3379,13;71147
20;3594,35;76449
23;3284,97;74953
18;3336,55;60712
19;3409,86;63641
19;3470,15;64899
19;3384,57;55991
24;3571,98;82722
21;3329,98;60686
18;3087,85;56728
18;3513,03;68139
34;3254,79;114686
18;3640,39;69433
18;3585,41;66420
18;3826,78;70893
19;3413,56;65325
18;3569,59;56501
18;3332,9;59330
18;3349,21;68462
21;3626,35;73825
18;3547,58;63855
18;3234,69;67673
32;3142,4;99720
18;3608,02;66669
21;3350,31;66145
22;3408,74;76692
24;3336,71;77431
19;3294,96;59053
21;3104,75;66835
18;3518,67;68967
23;3258,95;70317
18;3383,36;65124
20;3488,75;62654
18;3875,77;71799
22;3401,79;71383
19;3445,4;70884
18;3512,54;60276
18;3649,81;68339
19;3579,46;71002
18;3454,36;64166
18;3328,11;66815
19;3417,31;62367
30;3670,07;106543
18;3542,63;64609
18;3183,58;56166
22;3633,59;73399
18;3715,4;65462
18;3559,94;67813
20;3272,46;59952
18;3208,04;56475
19;3279,15;57361
39;3182,51;119424
18;3496,41;62398
21;3249,9;63479
20;3518,38;66768
18;3671,28;63766
65;3248,54;211980
18;3150,97;53554
18;3414,08;61186
18;3543,93;61782
18;3580,02;58577
18;3277,77;45907
18;3622,06;66626
18;3788,59;68475
18;3588,46;67166
19;3550,52;60071
37;3347,67;131162
32;3332;105360
18;3362,42;59783
18;3676,66;69871
18;2968,1;57776
20;3369,43;68682
18;3245,62;63889
26;3463,68;87145
19;3542,09;74291
19;3563,46;66244
28;3284,96;86659
18;3195,5;53847
19;3510,13;67012
19;3360,74;65334
24;3305,79;76963
19;3527,04;60956
18;3652,09;56524
18;3441,32;63682
19;3572,58;69362
60;3305,46;197890
19;3128,69;55260
18;3519,14;60843
18;3302,75;50929
20;3223,65;65330
18;3301,61;48831
19;3579,62;68925
18;3367,56;49517
20;3300,78;73685
19;3490,59;66638
18;3613,65;66804
18;3256,57;55209
18;3465,33;58916
20;3450,23;80610
19;3339,67;70161
19;3455,83;66724
20;3265,88;68452
18;3394,07;59325
18;3219,5;63637
18;3396,84;59653
20;3360,59;60792
22;3204,04;73732
32;3168,76;102785
18;3556,35;65232
19;3712,82;72100
18;3414,08;68128
18;3240,07;57491
18;3358,32;58592
19;3418,16;62326
18;3466,12;53036
18;3489,1;68004
18;3580,44;59491
18;3411,02;56171
19;3686,3;78674
19;3409,1;61305
19;3441,76;69786
18;3446,51;60971
18;3312,55;56692
18;3245,51;58525
19;3556,9;67143
18;3504;65106
18;3514,98;63985
18;3654,3;64605
18;3400;56810
19;3157,36;56909
21;3370,3;64033
25;3191,73;80296
18;3298,86;65912
18;3610,01;68086
18;3522,87;66729
18;3445,74;61643
18;3223,08;59081
18;3507,82;66360
19;3610,68;71770
18;3511,57;64248
18;3354,6;57729
21;3436,46;68989
24;3573,88;90200
18;3345,47;55173
18;3609,88;68712
18;3573,94;67541
19;3284,16;61394
18;3270,12;56023
18;3189,43;56015
18;3430,03;64729
20;3566,46;65032
20;3565,96;73954
18;3499,64;63738
18;3483,84;59791
21;3561,54;78586
20;3527,78;67709
79;3148,4;243253
18;2924,09;53175
18;3560,29;61407
18;3569,92;62872
19;3587,6;63734
19;3554,5;68793
19;3644,47;69403
21;3494,18;65809
19;3419,19;58720
23;3504,08;77344
18;3017,2;48937
18;3407,37;60307
19;3477,48;61624
18;3488,76;63143
18;3438,06;69311
24;3501,59;86766
62;3438,35;211895
19;3494,37;64420
18;3213,91;54726
19;3799,37;60876
18;3170,98;56511
18;3630,91;62927
37;3136,18;116230
18;3267,18;65271
18;3611,6;74774
19;3403,02;63005
19;3204,13;61468
34;3462,25;112636
18;3317,96;57216
19;3399,02;65014
18;3189,37;57715
18;3378,45;59518
20;3188,7;63254
18;3307,8;57383
18;3389,07;52006
21;3230,04;67982
18;3383,66;57485
18;3098,68;52115
77;3311,01;255809
19;3326,46;66880
20;3454,63;70668
18;3466,29;71335
48;3266,54;162834
18;3520,65;60267
20;3453,05;63221
34;3750,6;135732
18;3507,65;66368
19;3000,47;64279
25;3244,74;77223
31;3661,79;113726
18;3425,71;62020
19;3639,71;68187
18;3481,26;61795
40;3364,64;129446
24;3296,22;72521
20;3738,86;69763
18;3722,02;62661
18;3475,66;61201
18;3218,45;57323
18;3513,84;53063
22;3452,25;75239
18;3571,23;58913
18;3213,19;63390
23;3433,99;78657
18;3492,06;68962
19;3727,96;73188
19;3020,36;53991
18;3803,47;68503
18;3276,23;58985
18;3733,61;61011
18;3276,71;52955
18;3270,55;62598
18;3397,71;54417
49;3479,85;165907
19;3477,92;67473
18;3571,49;71501
18;3415,61;60452
18;3409,22;59339
18;3124,88;57232
19;3651,66;67506
20;3497,71;68336
18;3413,71;56033
21;3060,5;65711
18;3267,76;56738
53;3255,75;165994
25;3034,77;80488
18;3499,18;61813
38;3726,53;134459
18;3109,72;58461
18;3568,63;66358
28;3477,75;103897
19;3105,62;59191
18;3336,08;59587
18;3325,1;61372
18;3340,36;60572
18;3230,12;51534
22;3596,21;76721
18;3725,63;65810
19;3353,19;65352
18;3450,56;57770
18;3460,02;54566
18;3748,38;69023
18;3285,69;63894
18;3278,39;59617
18;3302,29;62030
18;3552,09;73157
18;3634,34;62423
19;3537,96;73122
18;3280,65;60929
18;3347,71;49848
23;3465,68;75079
18;3476,48;53604
18;3208,35;58600
22;3422,79;77243
18;3235;53656
18;3455,21;66588
18;3524,39;64563
18;3135,8;57738
18;3484,8;58316
18;3504,64;64211
18;3532,27;68633
19;3478,15;61803
19;3457,34;61625
198;2708,38;532073
23;3421,99;75109
18;3404,02;63508
21;3522,59;73325
18;3548,6;69263
18;3396,11;59340
128;2694,29;345011
18;3457,42;64941
18;3398,92;61855
18;3389,34;54592
18;3553;69082
18;3207,32;58967
18;3153,4;51097
18;3426,26;61779
19;3100,4;51667
18;3302,38;58613
19;3811,88;75958
18;3254,72;60924
25;3544,39;86803
18;3659,99;72249
19;3392,88;64732
18;3724,1;65491
18;3494,2;62856
18;3426,44;58366
21;3645,94;77337
24;3451,22;77861
18;3259,52;57627
24;3463,46;82743
19;3341,57;61894
18;3520,71;61320
18;3223,67;59012
18;3300,23;68910
21;3306,94;68489
19;3405,35;64979
18;3728,99;62324
19;3572,17;59462
18;3354,19;62044
22;3518,28;74624
18;3422,64;53437
18;3368,69;52921
18;3111,88;51827
18;3693,42;71101
22;3481,6;66846
18;3348,34;60393
19;3435,73;67206
19;3622,8;62137
18;3434,16;56362
18;3777,66;64740
18;3099,55;51468
18;3277,49;56735
18;3607,33;62623
73;3326,95;242584
19;3464,68;71744
19;3282,08;57485
20;4134,9;85382
18;3417,17;62209
18;3111,9;57944
18;3161,49;54073
18;3263,26;61027
18;3292,62;54129
19;3323,8;61844
24;3500,24;90873
18;3641,13;61644
23;3211,29;72328
18;3584,55;66624
18;3553,03;73329
18;3336,58;56090
18;3589,68;62626
18;3213,34;52409
27;3378,82;90533
21;3313,35;70082
19;3618,7;56328
18;3475,88;74353
18;3487,71;67469
18;3446,49;58792
19;3278,75;66149
22;3257,68;73912
36;3348,43;117736
18;3089,03;61284
20;3445,11;74505
18;3059,52;52036
18;3360,49;63959
24;3295,21;72326
20;3367,88;69123
18;3034,07;64231
21;3339,64;66384
23;3217,97;75868
20;3494,2;70906
18;3280,2;48389
23;3335,12;81333
18;3630,77;59500
